"","diversity","animals"
"1378","3.52221769594832","Dog (N=1384)"
"1379","3.68098597750304","Dog (N=1384)"
"1380","3.30906193425802","Dog (N=1384)"
"1381","2.15151584064169","Dog (N=1384)"
"1382","4.09688232091874","Dog (N=1384)"
"1383","4.51442085847806","Dog (N=1384)"
"1384","3.22669075846918","Dog (N=1384)"
"1385","3.84657835540237","Dog (N=1384)"
"1386","2.84972557221664","Dog (N=1384)"
"1387","2.13476772052497","Dog (N=1384)"
"1388","3.44706091070501","Dog (N=1384)"
"1389","3.8541853052874","Dog (N=1384)"
"1390","2.82905627711287","Dog (N=1384)"
"1391","3.96402478802831","Dog (N=1384)"
"1392","4.55540305848308","Dog (N=1384)"
"1393","2.43521936725363","Dog (N=1384)"
"1394","3.61584838203473","Dog (N=1384)"
"1395","3.94343999161531","Dog (N=1384)"
"1396","3.93322472912148","Dog (N=1384)"
"1397","3.07700403738254","Dog (N=1384)"
"1398","3.43910218183999","Dog (N=1384)"
"1399","3.63442486379382","Dog (N=1384)"
"1400","4.47523286482313","Dog (N=1384)"
"1401","3.42596049098065","Dog (N=1384)"
"1402","3.31089216713397","Dog (N=1384)"
"1403","4.1350965004927","Dog (N=1384)"
"1404","3.4978854537977","Dog (N=1384)"
"1405","1.83817809798752","Dog (N=1384)"
"1406","2.91219900867169","Dog (N=1384)"
"1407","3.51838549687105","Dog (N=1384)"
"1408","3.52263556835477","Dog (N=1384)"
"1409","4.02710131987708","Dog (N=1384)"
"1410","4.6746125485099","Dog (N=1384)"
"1411","4.27284745161656","Dog (N=1384)"
"1412","4.54175243022068","Dog (N=1384)"
"1413","3.2196456914336","Dog (N=1384)"
"1414","4.63537174588485","Dog (N=1384)"
"1415","3.76027780569755","Dog (N=1384)"
"1416","3.28974320400201","Dog (N=1384)"
"1417","3.59511612574307","Dog (N=1384)"
"1418","3.02374351832545","Dog (N=1384)"
"1419","3.09296256667819","Dog (N=1384)"
"1420","2.29803131075796","Dog (N=1384)"
"1421","2.36669946750411","Dog (N=1384)"
"1422","3.73059551479469","Dog (N=1384)"
"1423","3.49976319103197","Dog (N=1384)"
"1424","3.06261525406248","Dog (N=1384)"
"1425","2.86592904007768","Dog (N=1384)"
"1426","4.12743022194452","Dog (N=1384)"
"1427","4.1557924249436","Dog (N=1384)"
"1428","4.10910470965568","Dog (N=1384)"
"1429","2.89334858504561","Dog (N=1384)"
"1430","2.65044999965687","Dog (N=1384)"
"1431","4.60679862437098","Dog (N=1384)"
"1432","3.52407297466322","Dog (N=1384)"
"1433","3.6227175329602","Dog (N=1384)"
"1434","2.02423598818257","Dog (N=1384)"
"1435","3.74620758270022","Dog (N=1384)"
"1436","3.45392659228331","Dog (N=1384)"
"1437","4.29076501707822","Dog (N=1384)"
"1438","3.83169362476342","Dog (N=1384)"
"1439","3.01887622131079","Dog (N=1384)"
"1440","3.96771784384577","Dog (N=1384)"
"1441","3.23188998314986","Dog (N=1384)"
"1442","3.17860751324702","Dog (N=1384)"
"1443","3.98007056248639","Dog (N=1384)"
"1444","4.18924557715518","Dog (N=1384)"
"1445","4.55178498711706","Dog (N=1384)"
"1446","3.97172000794455","Dog (N=1384)"
"1447","3.63517459664367","Dog (N=1384)"
"1448","2.95732896291742","Dog (N=1384)"
"1449","3.4285831529862","Dog (N=1384)"
"1450","2.80105903086491","Dog (N=1384)"
"1451","4.15048867381404","Dog (N=1384)"
"1452","3.23676516663588","Dog (N=1384)"
"1453","5.06895793360393","Dog (N=1384)"
"1454","3.32311073013211","Dog (N=1384)"
"1455","3.96094582177665","Dog (N=1384)"
"1456","3.86468502449693","Dog (N=1384)"
"1457","4.11111758708748","Dog (N=1384)"
"1458","3.77220462370225","Dog (N=1384)"
"1459","4.55828007084807","Dog (N=1384)"
"1460","4.08850214886044","Dog (N=1384)"
"1461","3.62876538207311","Dog (N=1384)"
"1462","3.01712592460317","Dog (N=1384)"
"1463","4.21471025871962","Dog (N=1384)"
"1464","3.78900581157715","Dog (N=1384)"
"1465","2.72717645486744","Dog (N=1384)"
"1466","3.48379551522292","Dog (N=1384)"
"1467","3.47798434059233","Dog (N=1384)"
"1468","3.62685423358864","Dog (N=1384)"
"1469","4.42066418551768","Dog (N=1384)"
"1470","3.51452532092459","Dog (N=1384)"
"1471","3.54418222109002","Dog (N=1384)"
"1472","2.5908632296589","Dog (N=1384)"
"1473","2.6244352679145","Dog (N=1384)"
"1474","4.22550924769679","Dog (N=1384)"
"1475","3.86693960242483","Dog (N=1384)"
"1476","4.79683916571145","Dog (N=1384)"
"1477","2.28286244790499","Dog (N=1384)"
"1478","1.93822171149981","Dog (N=1384)"
"1479","2.83075501469585","Dog (N=1384)"
"1480","4.01945253533984","Dog (N=1384)"
"1481","3.87359252241716","Dog (N=1384)"
"1482","3.98613201908801","Dog (N=1384)"
"1483","4.16008631915143","Dog (N=1384)"
"1484","3.56994724890992","Dog (N=1384)"
"1485","2.87685866886781","Dog (N=1384)"
"1486","3.50007704625231","Dog (N=1384)"
"1487","2.54568337531257","Dog (N=1384)"
"1488","3.98098527725611","Dog (N=1384)"
"1489","3.14480533197953","Dog (N=1384)"
"1490","4.38135017170605","Dog (N=1384)"
"1491","3.68775745019095","Dog (N=1384)"
"1492","4.08636654076812","Dog (N=1384)"
"1493","4.12896820449618","Dog (N=1384)"
"1494","3.98319817675905","Dog (N=1384)"
"1495","4.21042885825411","Dog (N=1384)"
"1496","3.20433596174801","Dog (N=1384)"
"1497","3.08267004997103","Dog (N=1384)"
"1498","4.68055905734334","Dog (N=1384)"
"1499","4.19572146075724","Dog (N=1384)"
"1500","1.99836135752863","Dog (N=1384)"
"1501","3.7804479990074","Dog (N=1384)"
"1502","4.04303282257591","Dog (N=1384)"
"1503","4.06202027158003","Dog (N=1384)"
"1504","3.61962197696533","Dog (N=1384)"
"1505","2.25805037960299","Dog (N=1384)"
"1506","4.45882450622599","Dog (N=1384)"
"1507","2.91651351465377","Dog (N=1384)"
"1508","2.18642443208881","Dog (N=1384)"
"1509","3.63331860193362","Dog (N=1384)"
"1510","2.41827263102936","Dog (N=1384)"
"1511","4.37989345008101","Dog (N=1384)"
"1512","3.26941616307351","Dog (N=1384)"
"1513","3.80940964330321","Dog (N=1384)"
"1514","2.84226229916657","Dog (N=1384)"
"1515","4.2649526072472","Dog (N=1384)"
"1516","2.22938024618571","Dog (N=1384)"
"1517","2.76388746802698","Dog (N=1384)"
"1518","4.12667759818278","Dog (N=1384)"
"1519","4.20825138270335","Dog (N=1384)"
"1520","4.69080294518179","Dog (N=1384)"
"1521","2.04577504480449","Dog (N=1384)"
"1522","4.65791647911527","Dog (N=1384)"
"1523","2.83654894281372","Dog (N=1384)"
"1524","4.63215364680785","Dog (N=1384)"
"1525","3.73972002175501","Dog (N=1384)"
"1526","2.87315101042882","Dog (N=1384)"
"1527","4.01478864650001","Dog (N=1384)"
"1528","3.17563241478352","Dog (N=1384)"
"1529","2.39970259317901","Dog (N=1384)"
"1530","3.75646003208326","Dog (N=1384)"
"1531","4.524133520275","Dog (N=1384)"
"1532","3.64387935591849","Dog (N=1384)"
"1533","3.17994570694393","Dog (N=1384)"
"1534","3.34069470860556","Dog (N=1384)"
"1535","3.17440611160745","Dog (N=1384)"
"1536","3.25662105180225","Dog (N=1384)"
"1537","3.66345625589107","Dog (N=1384)"
"1538","3.73235606748913","Dog (N=1384)"
"1539","2.55580395923763","Dog (N=1384)"
"1540","3.39787717217412","Dog (N=1384)"
"1541","2.92061710847455","Dog (N=1384)"
"1542","2.69624941786336","Dog (N=1384)"
"1543","4.13277500255083","Dog (N=1384)"
"1544","3.61591235796471","Dog (N=1384)"
"1545","4.52917223204512","Dog (N=1384)"
"1546","4.00171818813093","Dog (N=1384)"
"1547","3.95862584338255","Dog (N=1384)"
"1548","2.26057982757207","Dog (N=1384)"
"1549","4.50024980563908","Dog (N=1384)"
"1550","3.98642317834909","Dog (N=1384)"
"1551","3.49362484270737","Dog (N=1384)"
"1552","3.79600976664108","Dog (N=1384)"
"1553","3.03020473654646","Dog (N=1384)"
"1554","3.2996279476871","Dog (N=1384)"
"1555","4.62457183836622","Dog (N=1384)"
"1556","3.38382588305136","Dog (N=1384)"
"1557","4.3507884398023","Dog (N=1384)"
"1558","4.64754123369116","Dog (N=1384)"
"1559","3.83817898383266","Dog (N=1384)"
"1560","2.92605875867793","Dog (N=1384)"
"1561","2.92975055620728","Dog (N=1384)"
"1562","2.64847061256439","Dog (N=1384)"
"1563","4.14523694257946","Dog (N=1384)"
"1564","3.82264304338864","Dog (N=1384)"
"1565","4.43601927686594","Dog (N=1384)"
"1566","3.99680541431399","Dog (N=1384)"
"1567","2.70678175234271","Dog (N=1384)"
"1568","3.89348497989736","Dog (N=1384)"
"1569","4.13885474562899","Dog (N=1384)"
"1570","2.81850771551118","Dog (N=1384)"
"1571","3.64515586370794","Dog (N=1384)"
"1572","4.15280391733037","Dog (N=1384)"
"1573","3.97897451747575","Dog (N=1384)"
"1574","3.16051242660779","Dog (N=1384)"
"1575","3.5741389085542","Dog (N=1384)"
"1576","2.78291884513238","Dog (N=1384)"
"1577","2.32548637466124","Dog (N=1384)"
"1578","2.93174840590567","Dog (N=1384)"
"1579","4.23365451183499","Dog (N=1384)"
"1580","4.33265239701977","Dog (N=1384)"
"1581","3.69449477903295","Dog (N=1384)"
"1582","3.36006668052781","Dog (N=1384)"
"1583","3.00441160550529","Dog (N=1384)"
"1584","3.07932647609225","Dog (N=1384)"
"1585","4.60967380881756","Dog (N=1384)"
"1586","3.27175803629357","Dog (N=1384)"
"1587","3.87038008375922","Dog (N=1384)"
"1588","3.62941506720832","Dog (N=1384)"
"1589","3.65672539677934","Dog (N=1384)"
"1590","3.29457848552904","Dog (N=1384)"
"1591","3.0969746169692","Dog (N=1384)"
"1592","2.91070997923067","Dog (N=1384)"
"1593","3.78518227357225","Dog (N=1384)"
"1594","3.7487252393945","Dog (N=1384)"
"1595","3.80444130394586","Dog (N=1384)"
"1596","4.47997429886327","Dog (N=1384)"
"1597","4.1170655480614","Dog (N=1384)"
"1598","3.49238198084579","Dog (N=1384)"
"1599","4.44544520382586","Dog (N=1384)"
"1600","3.02632478312643","Dog (N=1384)"
"1601","4.12745733916774","Dog (N=1384)"
"1602","3.554757202433","Dog (N=1384)"
"1603","3.46746447175192","Dog (N=1384)"
"1604","3.1613503349152","Dog (N=1384)"
"1605","4.44127224027195","Dog (N=1384)"
"1606","3.9059146855047","Dog (N=1384)"
"1607","2.82848787892259","Dog (N=1384)"
"1608","2.66889666874053","Dog (N=1384)"
"1609","3.26057397048574","Dog (N=1384)"
"1610","3.34361523464214","Dog (N=1384)"
"1611","4.40362206992066","Dog (N=1384)"
"1612","2.12057525529196","Dog (N=1384)"
"1613","3.27311967495278","Dog (N=1384)"
"1614","4.51060963067388","Dog (N=1384)"
"1615","4.76679394104121","Dog (N=1384)"
"1616","4.48594371362401","Dog (N=1384)"
"1617","4.11404953137785","Dog (N=1384)"
"1618","4.02366089447134","Dog (N=1384)"
"1619","3.30840273844837","Dog (N=1384)"
"1620","3.53065616235584","Dog (N=1384)"
"1621","3.72962815206655","Dog (N=1384)"
"1622","4.80431997102607","Dog (N=1384)"
"1623","4.56347643805642","Dog (N=1384)"
"1624","4.73477596514328","Dog (N=1384)"
"1625","3.50888842767491","Dog (N=1384)"
"1626","3.12022822375747","Dog (N=1384)"
"1627","4.65737521443996","Dog (N=1384)"
"1628","4.42291644795383","Dog (N=1384)"
"1629","3.98700963149176","Dog (N=1384)"
"1630","3.15413544456886","Dog (N=1384)"
"1631","3.98229354672107","Dog (N=1384)"
"1632","3.18379167505316","Dog (N=1384)"
"1633","4.69787731355202","Dog (N=1384)"
"1634","3.67461580429184","Dog (N=1384)"
"1635","3.98332077539467","Dog (N=1384)"
"1636","4.0885148691577","Dog (N=1384)"
"1637","2.86689564386394","Dog (N=1384)"
"1638","2.83732994283531","Dog (N=1384)"
"1639","3.8446762052749","Dog (N=1384)"
"1640","4.00133751714579","Dog (N=1384)"
"1641","2.75346339585555","Dog (N=1384)"
"1642","3.46990717273875","Dog (N=1384)"
"1643","3.46339234382275","Dog (N=1384)"
"1644","2.95337050643505","Dog (N=1384)"
"1645","4.50872628344359","Dog (N=1384)"
"1646","4.76770545044185","Dog (N=1384)"
"1647","2.23474623824614","Dog (N=1384)"
"1648","3.75017971423402","Dog (N=1384)"
"1649","2.9362833538238","Dog (N=1384)"
"1650","4.23289784631625","Dog (N=1384)"
"1651","4.63545536708811","Dog (N=1384)"
"1652","4.61659960637742","Dog (N=1384)"
"1653","3.23146348394255","Dog (N=1384)"
"1654","2.98387435620517","Dog (N=1384)"
"1655","3.73842055672002","Dog (N=1384)"
"1656","3.80962880611854","Dog (N=1384)"
"1657","4.61840935352398","Dog (N=1384)"
"1658","3.92012861028086","Dog (N=1384)"
"1659","3.57575485819287","Dog (N=1384)"
"1660","3.71456709744562","Dog (N=1384)"
"1661","3.49411709399287","Dog (N=1384)"
"1662","3.92013790046984","Dog (N=1384)"
"1663","4.82669078665943","Dog (N=1384)"
"1664","3.94172245426376","Dog (N=1384)"
"1665","4.38649196709955","Dog (N=1384)"
"1666","3.69856304342217","Dog (N=1384)"
"1667","4.3877305678901","Dog (N=1384)"
"1668","4.81024565711728","Dog (N=1384)"
"1669","4.48089401154297","Dog (N=1384)"
"1670","4.22736345077075","Dog (N=1384)"
"1671","4.34245959967342","Dog (N=1384)"
"1672","4.06458175468651","Dog (N=1384)"
"1673","4.47442229618231","Dog (N=1384)"
"1674","4.4687123696947","Dog (N=1384)"
"1675","4.14302148304238","Dog (N=1384)"
"1676","4.52801254718882","Dog (N=1384)"
"1677","3.24834639086505","Dog (N=1384)"
"1678","3.15096804117326","Dog (N=1384)"
"1679","4.11421892985257","Dog (N=1384)"
"1680","2.91152851213938","Dog (N=1384)"
"1681","3.47314369995651","Dog (N=1384)"
"1682","3.26410913285051","Dog (N=1384)"
"1683","3.6002830659488","Dog (N=1384)"
"1684","4.00225854248124","Dog (N=1384)"
"1685","4.50953117599834","Dog (N=1384)"
"1686","3.67049845026518","Dog (N=1384)"
"1687","2.69341178889787","Dog (N=1384)"
"1688","3.10211607629917","Dog (N=1384)"
"1689","4.41308079673497","Dog (N=1384)"
"1690","2.48040316755719","Dog (N=1384)"
"1691","4.8064537048881","Dog (N=1384)"
"1692","3.61096295555593","Dog (N=1384)"
"1693","2.96655491588448","Dog (N=1384)"
"1694","3.63163384908129","Dog (N=1384)"
"1695","4.17070178815826","Dog (N=1384)"
"1696","4.43945639124465","Dog (N=1384)"
"1697","3.48222040227825","Dog (N=1384)"
"1698","4.52057702357511","Dog (N=1384)"
"1699","3.44307578678627","Dog (N=1384)"
"1700","4.1062111975021","Dog (N=1384)"
"1701","4.28616932607621","Dog (N=1384)"
"1702","4.47078903005529","Dog (N=1384)"
"1703","3.85584160055486","Dog (N=1384)"
"1704","2.61207293958895","Dog (N=1384)"
"1705","3.73994896051365","Dog (N=1384)"
"1706","3.02220740159843","Dog (N=1384)"
"1707","3.61627227358256","Dog (N=1384)"
"1708","4.73316180608008","Dog (N=1384)"
"1709","3.53253816580528","Dog (N=1384)"
"1710","3.84500285996727","Dog (N=1384)"
"1711","3.18516174064844","Dog (N=1384)"
"1712","2.94173224681966","Dog (N=1384)"
"1713","4.27617698905441","Dog (N=1384)"
"1714","3.96276842238383","Dog (N=1384)"
"1715","3.2224692783555","Dog (N=1384)"
"1716","3.40493231508864","Dog (N=1384)"
"1717","4.01602450636876","Dog (N=1384)"
"1718","4.04628008794891","Dog (N=1384)"
"1719","4.73106919648195","Dog (N=1384)"
"1720","3.94147638127959","Dog (N=1384)"
"1721","3.18460514293861","Dog (N=1384)"
"1722","3.75526553741222","Dog (N=1384)"
"1723","4.35743384683935","Dog (N=1384)"
"1724","3.57465630651278","Dog (N=1384)"
"1725","4.04232313475998","Dog (N=1384)"
"1726","3.78781045304648","Dog (N=1384)"
"1727","4.56720255711181","Dog (N=1384)"
"1728","4.85659558283879","Dog (N=1384)"
"1729","4.41100130207199","Dog (N=1384)"
"1730","3.50004799258063","Dog (N=1384)"
"1731","3.80581224697313","Dog (N=1384)"
"1732","4.01310726540717","Dog (N=1384)"
"1733","4.32648107709962","Dog (N=1384)"
"1734","4.61149406170801","Dog (N=1384)"
"1735","4.78701836000237","Dog (N=1384)"
"1736","3.47127515455783","Dog (N=1384)"
"1737","4.52740738983613","Dog (N=1384)"
"1738","2.6923178960609","Dog (N=1384)"
"1739","2.75915463752093","Dog (N=1384)"
"1740","2.2425187545131","Dog (N=1384)"
"1741","2.77876563933808","Dog (N=1384)"
"1742","3.1919087616647","Dog (N=1384)"
"1743","3.77331193885672","Dog (N=1384)"
"1744","4.2828433337353","Dog (N=1384)"
"1745","4.08546383193787","Dog (N=1384)"
"1746","4.17928470958302","Dog (N=1384)"
"1747","4.55938234978246","Dog (N=1384)"
"1748","3.82285509579532","Dog (N=1384)"
"1749","3.29431459500559","Dog (N=1384)"
"1750","3.26841304549635","Dog (N=1384)"
"1751","4.31224544164116","Dog (N=1384)"
"1752","3.70795895958876","Dog (N=1384)"
"1753","4.37044220911728","Dog (N=1384)"
"1754","3.9653052280526","Dog (N=1384)"
"1755","3.67594530576698","Dog (N=1384)"
"1756","3.6728813983316","Dog (N=1384)"
"1757","3.75768711629323","Dog (N=1384)"
"1758","2.93758539937127","Dog (N=1384)"
"1759","3.11914891059638","Dog (N=1384)"
"1760","3.85898234753906","Dog (N=1384)"
"1761","3.79139887879016","Dog (N=1384)"
"1762","3.82785833817728","Dog (N=1384)"
"1763","4.25144924970726","Dog (N=1384)"
"1764","3.26373298701048","Dog (N=1384)"
"1765","3.07364494430573","Dog (N=1384)"
"1766","3.8115457472596","Dog (N=1384)"
"1767","3.34258258732357","Dog (N=1384)"
"1768","3.58831570323982","Dog (N=1384)"
"1769","3.98400786012702","Dog (N=1384)"
"1770","3.94738801281873","Dog (N=1384)"
"1771","4.08685756901347","Dog (N=1384)"
"1772","4.32887239909132","Dog (N=1384)"
"1773","4.44909169775625","Dog (N=1384)"
"1774","3.48511939668126","Dog (N=1384)"
"1775","3.16354249785132","Dog (N=1384)"
"1776","3.39348056092353","Dog (N=1384)"
"1777","2.92020439828666","Dog (N=1384)"
"1778","4.69847699911265","Dog (N=1384)"
"1779","3.22402528756317","Dog (N=1384)"
"1780","3.9453762203634","Dog (N=1384)"
"1781","2.70504009882802","Dog (N=1384)"
"1782","2.31516979056787","Dog (N=1384)"
"1783","3.24170547624859","Dog (N=1384)"
"1784","3.7221965928323","Dog (N=1384)"
"1785","3.34438777619661","Dog (N=1384)"
"1786","3.82420204236792","Dog (N=1384)"
"1787","3.03774524057766","Dog (N=1384)"
"1788","3.00494796604561","Dog (N=1384)"
"1789","4.48598475495957","Dog (N=1384)"
"1790","3.68414146358973","Dog (N=1384)"
"1791","4.68499038028628","Dog (N=1384)"
"1792","3.29560552065334","Dog (N=1384)"
"1793","3.68791442571682","Dog (N=1384)"
"1794","2.92697895560535","Dog (N=1384)"
"1795","4.39103264974857","Dog (N=1384)"
"1796","4.75863102704883","Dog (N=1384)"
"1797","3.7719990390379","Dog (N=1384)"
"1798","3.9742352966763","Dog (N=1384)"
"1799","4.2081142771006","Dog (N=1384)"
"1800","3.93779499186219","Dog (N=1384)"
"1801","3.67868294719046","Dog (N=1384)"
"1802","3.89498878712158","Dog (N=1384)"
"1803","2.90632530649493","Dog (N=1384)"
"1804","4.59425903035114","Dog (N=1384)"
"1805","4.56095338611319","Dog (N=1384)"
"1806","3.52563777273171","Dog (N=1384)"
"1807","4.36817112287052","Dog (N=1384)"
"1808","4.27019829112342","Dog (N=1384)"
"1809","3.81618566232032","Dog (N=1384)"
"1810","2.9129110026477","Dog (N=1384)"
"1811","3.91785785703788","Dog (N=1384)"
"1812","3.23045546992339","Dog (N=1384)"
"1813","4.67604616962738","Dog (N=1384)"
"1814","4.35382760595454","Dog (N=1384)"
"1815","4.30702865503064","Dog (N=1384)"
"1816","4.10900698066516","Dog (N=1384)"
"1817","3.47349663006296","Dog (N=1384)"
"1818","4.2735747893096","Dog (N=1384)"
"1819","4.02035808175177","Dog (N=1384)"
"1820","4.06092432734569","Dog (N=1384)"
"1821","4.54061617429925","Dog (N=1384)"
"1822","3.96866939867408","Dog (N=1384)"
"1823","2.42138158319692","Dog (N=1384)"
"1824","3.64462602993581","Dog (N=1384)"
"1825","3.67441968941938","Dog (N=1384)"
"1826","3.64672103893132","Dog (N=1384)"
"1827","3.55417450997615","Dog (N=1384)"
"1828","4.88171930752842","Dog (N=1384)"
"1829","4.21720479156825","Dog (N=1384)"
"1830","4.41053339211718","Dog (N=1384)"
"1831","4.91074279664447","Dog (N=1384)"
"1832","4.39970918443189","Dog (N=1384)"
"1833","4.31216768894608","Dog (N=1384)"
"1834","4.10908657744523","Dog (N=1384)"
"1835","3.69010782278567","Dog (N=1384)"
"1836","4.09508762853873","Dog (N=1384)"
"1837","3.28795029335036","Dog (N=1384)"
"1838","4.77253235178499","Dog (N=1384)"
"1839","3.91974631979636","Dog (N=1384)"
"1840","4.85748384181651","Dog (N=1384)"
"1841","4.64153050943982","Dog (N=1384)"
"1842","4.43856150596412","Dog (N=1384)"
"1843","4.56000006537309","Dog (N=1384)"
"1844","3.24380463609316","Dog (N=1384)"
"1845","3.65419901297722","Dog (N=1384)"
"1846","2.90616891986084","Dog (N=1384)"
"1847","3.22419873446992","Dog (N=1384)"
"1848","1.98831194563062","Dog (N=1384)"
"1849","4.05974404440739","Dog (N=1384)"
"1850","4.3654404868835","Dog (N=1384)"
"1851","3.2270346228975","Dog (N=1384)"
"1852","3.13516502692624","Dog (N=1384)"
"1853","4.04823919422633","Dog (N=1384)"
"1854","4.55128595198434","Dog (N=1384)"
"1855","3.60058932722466","Dog (N=1384)"
"1856","4.00807857285191","Dog (N=1384)"
"1857","3.51389359658728","Dog (N=1384)"
"1858","4.35496883245481","Dog (N=1384)"
"1859","4.7259538917387","Dog (N=1384)"
"1860","3.8044743310436","Dog (N=1384)"
"1861","4.30436056200623","Dog (N=1384)"
"1862","4.03920676363917","Dog (N=1384)"
"1863","2.76219698056282","Dog (N=1384)"
"1864","3.78589210366283","Dog (N=1384)"
"1865","3.96652535573357","Dog (N=1384)"
"1866","3.67184930000556","Dog (N=1384)"
"1867","3.39123086435746","Dog (N=1384)"
"1868","4.12348392437727","Dog (N=1384)"
"1869","4.93555943599837","Dog (N=1384)"
"1870","4.28156226182372","Dog (N=1384)"
"1871","3.88588295879335","Dog (N=1384)"
"1872","3.97219140050439","Dog (N=1384)"
"1873","4.18775067421974","Dog (N=1384)"
"1874","3.70643472768651","Dog (N=1384)"
"1875","3.8184528131822","Dog (N=1384)"
"1876","4.01435667950693","Dog (N=1384)"
"1877","4.3667148857466","Dog (N=1384)"
"1878","4.35207358907743","Dog (N=1384)"
"1879","3.85988511181991","Dog (N=1384)"
"1880","3.56579108472154","Dog (N=1384)"
"1881","4.31831637789603","Dog (N=1384)"
"1882","4.50566080815168","Dog (N=1384)"
"1883","4.79921959341621","Dog (N=1384)"
"1884","3.05637533163549","Dog (N=1384)"
"1885","2.49327137102966","Dog (N=1384)"
"1886","4.68428911786708","Dog (N=1384)"
"1887","3.68211394790231","Dog (N=1384)"
"1888","3.43236057620701","Dog (N=1384)"
"1889","2.2169287423946","Dog (N=1384)"
"1890","3.72721012230143","Dog (N=1384)"
"1891","3.69587486608636","Dog (N=1384)"
"1892","3.5260365962744","Dog (N=1384)"
"1893","3.45425777382051","Dog (N=1384)"
"1894","3.17723789292211","Dog (N=1384)"
"1895","3.49414626037721","Dog (N=1384)"
"1896","2.98795043403241","Dog (N=1384)"
"1897","3.08727258851767","Dog (N=1384)"
"1898","4.11355902188389","Dog (N=1384)"
"1899","3.65549503154779","Dog (N=1384)"
"1900","4.4183951340169","Dog (N=1384)"
"1901","3.46994321319399","Dog (N=1384)"
"1902","2.82701756392752","Dog (N=1384)"
"1903","4.50713334875643","Dog (N=1384)"
"1904","3.54342890187861","Dog (N=1384)"
"1905","3.65826210791763","Dog (N=1384)"
"1906","4.08747593103823","Dog (N=1384)"
"1907","3.8551730947449","Dog (N=1384)"
"1908","3.94327542623791","Dog (N=1384)"
"1909","4.20501950051154","Dog (N=1384)"
"1910","3.27633028710821","Dog (N=1384)"
"1911","3.80245223454567","Dog (N=1384)"
"1912","4.67875784209221","Dog (N=1384)"
"1913","3.10517609702039","Dog (N=1384)"
"1914","2.96595762475727","Dog (N=1384)"
"1915","2.49203797106331","Dog (N=1384)"
"1916","4.03482613032328","Dog (N=1384)"
"1917","3.59006222466502","Dog (N=1384)"
"1918","3.83092781492535","Dog (N=1384)"
"1919","4.95239238551706","Dog (N=1384)"
"1920","2.88068625734952","Dog (N=1384)"
"1921","3.5051704345679","Dog (N=1384)"
"1922","3.56616270547033","Dog (N=1384)"
"1923","3.64963881334508","Dog (N=1384)"
"1924","3.92985787842581","Dog (N=1384)"
"1925","2.77642923029963","Dog (N=1384)"
"1926","3.20776207342487","Dog (N=1384)"
"1927","3.1711147187194","Dog (N=1384)"
"1928","2.31383842175757","Dog (N=1384)"
"1929","2.30301767714454","Dog (N=1384)"
"1930","2.67042110545838","Dog (N=1384)"
"1931","4.28392561491916","Dog (N=1384)"
"1932","4.54934739199486","Dog (N=1384)"
"1933","4.22377231753329","Dog (N=1384)"
"1934","3.70195053251757","Dog (N=1384)"
"1935","3.32637748543344","Dog (N=1384)"
"1936","2.62294546647072","Dog (N=1384)"
"1937","4.40046834454585","Dog (N=1384)"
"1938","3.41884618518654","Dog (N=1384)"
"1939","3.11984880328547","Dog (N=1384)"
"1940","3.42875864566733","Dog (N=1384)"
"1941","4.5537684596472","Dog (N=1384)"
"1942","3.62669340161282","Dog (N=1384)"
"1943","4.43303528549045","Dog (N=1384)"
"1944","2.80556685870871","Dog (N=1384)"
"1945","4.35128649419287","Dog (N=1384)"
"1946","4.47812318826928","Dog (N=1384)"
"1947","4.44189217474304","Dog (N=1384)"
"1948","4.63927841253087","Dog (N=1384)"
"1949","4.27891418220068","Dog (N=1384)"
"1950","3.69064254899727","Dog (N=1384)"
"1951","4.38047857393489","Dog (N=1384)"
"1952","3.66446547960379","Dog (N=1384)"
"1953","4.08384093868518","Dog (N=1384)"
"1954","3.85403474011388","Dog (N=1384)"
"1955","2.92630494384952","Dog (N=1384)"
"1956","3.41220049776574","Dog (N=1384)"
"1957","4.52595295244602","Dog (N=1384)"
"1958","3.87225435117899","Dog (N=1384)"
"1959","3.73178345235598","Dog (N=1384)"
"1960","3.59871639455093","Dog (N=1384)"
"1961","3.69831333630051","Dog (N=1384)"
"1962","3.34641261482459","Dog (N=1384)"
"1963","3.57840613853442","Dog (N=1384)"
"1964","3.27938335371088","Dog (N=1384)"
"1965","4.12748993760591","Dog (N=1384)"
"1966","2.8355414037194","Dog (N=1384)"
"1967","4.59416415177918","Dog (N=1384)"
"1968","3.41571465867246","Dog (N=1384)"
"1969","4.05660714431953","Dog (N=1384)"
"1970","3.61716429203512","Dog (N=1384)"
"1971","3.46284713038987","Dog (N=1384)"
"1972","4.21106664652436","Dog (N=1384)"
"1973","2.78592179004538","Dog (N=1384)"
"1974","2.58803701701797","Dog (N=1384)"
"1975","3.3920345792988","Dog (N=1384)"
"1976","4.3038423119008","Dog (N=1384)"
"1977","3.81826669837255","Dog (N=1384)"
"1978","4.47295729624046","Dog (N=1384)"
"1979","3.56862479142665","Dog (N=1384)"
"1980","3.87243130589755","Dog (N=1384)"
"1981","3.30425663756634","Dog (N=1384)"
"1982","3.36722344390512","Dog (N=1384)"
"1983","3.08877368875619","Dog (N=1384)"
"1984","3.68957800026785","Dog (N=1384)"
"1985","3.60729820728234","Dog (N=1384)"
